# RBHG Variable-Width Bremsstrahlung Distribution
# SOURCE: ../../../../hdsim_cobrems/BGRate_30484.root : dRtdkH1
# GENERATED: 2025-11-17 13:00:46
#
# ENERGY_LIMITS (GeV):
# E_MIN_AVAILABLE 2.906318
# E_MAX_AVAILABLE 11.402841
# TOTAL_BINS 649
# TOTAL_COUNTS 9089591742.04
#
# WARNING: User-set E_LO must be >= E_MIN_AVAILABLE
# WARNING: User-set E_HI must be <= E_MAX_AVAILABLE
#
# Format: lowEdge(GeV)  highEdge(GeV)  counts
9.589810  9.605807  8785392.5565
9.605807  9.606283  8833221.0520
9.606283  9.623383  8882693.4796
9.623383  9.623778  8932548.0627
9.623778  9.639519  8981658.7304
9.639519  9.640553  9030986.1284
9.640553  9.655899  9080271.9803
9.655899  9.656341  9129189.9883
9.656341  9.671884  9178385.2631
9.671884  9.672221  9227616.7839
9.672221  9.687045  9276781.1525
9.687045  9.688090  9327535.7602
9.688090  9.703587  9380037.2424
9.703587  9.704052  9433001.4376
9.704052  9.719921  9486652.9937
9.719921  9.720246  9540024.4543
9.720246  9.734825  9592739.5506
9.734825  9.736010  9653609.3526
9.736010  9.760069  9733220.6444
9.760069  9.760720  9820964.3984
9.760720  9.785441  9911613.0463
9.785441  9.786079  10002785.3500
9.786079  9.808733  10091748.1904
9.808733  9.809976  10183055.9736
9.809976  9.834197  10279252.1345
9.834197  9.834836  10375452.4661
9.834836  9.856990  10468510.8936
9.856990  9.858198  10563987.6355
9.858198  9.881908  10664765.1894
9.881908  9.882524  10763694.9563
9.882524  9.901866  10853728.2079
9.901866  9.904236  10947556.2779
9.904236  9.925147  11049863.0238
9.925147  9.929259  11158809.0740
9.929259  9.948357  11264310.7666
9.948357  9.950518  11365443.1101
9.950518  9.971162  11472736.4359
9.971162  9.975053  11587242.2814
9.975053  9.993838  11697612.0124
9.993838  9.995801  11802942.2268
9.995801  10.016096  11906748.1885
10.016096  10.019790  11198176.4353
10.019790  10.038273  7020601.3108
10.038273  10.040062  6193773.1007
10.040062  10.060032  6200007.8854
10.060032  10.063505  6217026.0719
10.063505  10.081662  6233603.7376
10.081662  10.083289  6249558.9062
10.083289  10.102922  6266883.3669
10.102922  10.106198  6285810.0284
10.106198  10.124041  6304113.4428
10.124041  10.125505  6322064.5078
10.125505  10.149982  6345160.8882
10.149982  10.150331  6368720.3635
10.150331  10.173890  6392306.6788
10.173890  10.175702  6417891.5795
10.175702  10.200888  6445728.7614
10.200888  10.201236  6473083.1496
10.201236  10.224087  6499002.2374
10.224087  10.225853  6526937.4685
10.225853  10.250306  6557320.4711
10.250306  10.250655  6587048.1748
10.250655  10.272832  6615035.9623
10.272832  10.274551  6645191.6430
10.274551  10.298308  6677997.6616
10.298308  10.298656  6709985.0622
10.298656  10.320171  6739913.1555
10.320171  10.321856  6772175.5887
10.321856  10.344904  6807268.9924
10.344904  10.345264  6841401.2745
10.345264  10.366116  6873175.3053
10.366116  10.367766  6907442.6952
10.367766  10.390105  6944721.0280
10.390105  10.390442  6980851.2693
10.390442  10.410667  7014413.4489
10.410667  10.412259  7050648.3225
10.412259  10.433948  7090112.1029
10.433948  10.434296  7128351.1022
10.434296  10.453859  7163676.4266
10.453859  10.455416  7201828.8279
10.455416  10.476431  7243452.9707
10.476431  10.476768  7283716.3877
10.476768  10.495716  7320847.7621
10.495716  10.497249  7355361.5430
10.497249  10.517602  5762899.5587
10.517602  10.517950  5764371.8263
10.517950  10.536305  5772006.3658
10.536305  10.537781  5780376.1645
10.537781  10.557518  5789649.3205
10.557518  10.557855  5798730.2296
10.557855  10.575629  5807179.4729
10.575629  10.577069  5816418.4343
10.577069  10.596191  5826617.1708
10.596191  10.596539  5836576.6640
10.596539  10.613756  5845816.9623
10.613756  10.615150  5855878.9804
10.615150  10.633667  5866959.0550
10.633667  10.634004  5877753.8149
10.634004  10.650651  5887734.4113
10.650651  10.651953  5898553.8663
10.651953  10.680507  5917190.1314
10.680507  10.681344  5936334.8475
10.681344  10.706727  5954112.1123
10.706727  10.708458  5973223.6212
10.708458  10.735537  5994385.4709
10.735537  10.736350  6015763.1008
10.736350  10.760374  6035583.7144
10.760374  10.762024  6056903.9694
10.762024  10.787674  5515171.2879
10.787674  10.788464  5520648.8959
10.788464  10.811222  5526041.1449
10.811222  10.814347  5532582.5839
10.814347  10.837859  5540058.9050
10.837859  10.838556  5547582.5551
10.838556  10.859386  5554919.4965
10.859386  10.862348  5563815.0673
10.862348  10.884629  5574260.1199
10.884629  10.885280  5584754.4783
10.885280  10.904994  5594969.6727
10.904994  10.907805  5607361.2658
10.907805  10.929552  5622333.7050
10.929552  10.930145  5432235.1446
10.930145  10.949348  5440969.3995
10.949348  10.950858  5451441.8329
10.950858  10.971397  5464266.6253
10.971397  10.971989  5478378.5307
10.971989  10.990100  5492531.0767
10.990100  10.991529  5509171.7584
10.991529  11.010906  5529208.9016
11.010906  11.011475  5550919.6685
11.011475  11.028541  5572378.0166
11.028541  11.029900  5597305.1075
11.029900  11.048185  5626997.9665
11.048185  11.048731  5658797.7319
11.048731  11.064809  5689857.2956
11.064809  11.066041  5725461.6991
11.066041  11.088578  5780331.2629
11.088578  11.089367  5841690.4233
11.089367  11.108965  5902123.8152
11.108965  11.110417  5971909.5277
11.110417  11.131270  6054907.3486
11.131270  11.132013  6145055.6959
11.132013  11.150124  6232388.4068
11.150124  11.151495  6331808.0834
11.151495  11.170791  6448305.2242
11.170791  11.171476  6572569.2620
11.171476  11.188205  6690850.6652
11.188205  11.189506  6823731.1001
11.189506  11.207326  6976831.5399
11.207326  11.207965  7137171.2743
11.207965  11.223416  7287412.3530
11.223416  11.224624  7453643.5088
11.224624  11.241085  7642177.2636
11.241085  11.241690  7836559.3877
11.241690  11.255909  8015425.6374
11.255909  11.257036  8016189.5177
11.257036  11.272184  8226063.9307
11.272184  11.272753  8439632.4931
11.272753  11.285811  8633521.7787
11.285811  11.286868  8843003.1008
11.286868  11.300797  8693774.8904
11.300797  11.301343  8911926.1778
11.301343  11.313332  9108259.3388
11.313332  11.314319  9318921.0689
11.314319  11.327121  8808252.8337
11.327121  11.327609  9010328.6336
11.327609  11.338622  9191544.3605
11.338622  11.339540  8067143.6396
11.339540  11.351284  8225381.6037
11.351284  11.351761  8384430.5939
11.351761  11.361856  8527388.0331
11.361856  11.362704  7057794.0013
11.362704  11.373496  7160725.6914
11.373496  11.373972  7265565.5824
11.373972  11.383243  6198629.8125
11.383243  11.384021  6257147.8234
11.384021  11.393942  6323741.0299
11.393942  11.394349  5840515.8350
11.394349  11.402841  5883931.8616
