# RBHG Variable-Width Bremsstrahlung Distribution
# SOURCE: ../../../../hdsim_cobrems/BGRate_50699.root : dRtdkH1
# GENERATED: 2025-11-17 12:54:03
#
# ENERGY_LIMITS (GeV):
# E_MIN_AVAILABLE 2.910323
# E_MAX_AVAILABLE 11.418555
# TOTAL_BINS 649
# TOTAL_COUNTS 15234544480.08
#
# WARNING: User-set E_LO must be >= E_MIN_AVAILABLE
# WARNING: User-set E_HI must be <= E_MAX_AVAILABLE
#
# Format: lowEdge(GeV)  highEdge(GeV)  counts
8.583502  8.584975  46319123.1863
8.584975  8.592837  46483270.8429
8.592837  8.600843  46647658.3872
8.600843  8.602152  46812489.0872
8.602152  8.603053  46978185.6652
8.603053  8.611448  47144858.1018
8.611448  8.620398  47311508.3253
8.620398  8.620724  47476736.1881
8.620724  8.622015  47640268.6042
8.622015  8.629982  47802989.0107
8.629982  8.637661  47965808.5035
8.637661  8.639221  48129731.7793
8.639221  8.639290  48296608.4139
8.639290  8.648441  48467994.2197
8.648441  8.657643  48643261.0893
8.657643  8.658496  48820781.5887
8.658496  8.660927  49001140.5344
8.660927  8.666826  49186689.4241
8.666826  8.675991  49376870.1199
8.675991  8.683309  49566463.2105
8.683309  8.685135  49750753.9650
8.685135  8.685138  49930885.2697
8.685138  8.694267  50111335.7526
8.694267  8.703378  50293101.4214
8.703378  8.705703  50472895.6375
8.705703  8.707308  50649009.7859
8.707308  8.712471  50823894.0529
8.712471  8.721547  50999760.0897
8.721547  8.725537  51175701.5061
8.725537  8.727852  51351640.7694
8.727852  8.730605  51531310.4289
8.730605  8.739646  51717055.7529
8.739646  8.748670  51904208.8208
8.748670  8.749036  52086181.0304
8.749036  8.750827  52264302.8504
8.750827  8.757676  52446420.4613
8.757676  8.766666  52634895.3706
8.766666  8.771825  52822442.2601
8.771825  8.773488  53002825.2938
8.773488  8.775639  53179745.6235
8.775639  8.784595  53359707.6064
8.784595  8.792264  53540856.2044
8.792264  8.793535  53717178.4010
8.793535  8.794497  53891257.5660
8.794497  8.802458  54072345.5732
8.802458  8.811365  54261174.7846
8.811365  8.814541  54447639.8964
8.814541  8.816228  54626917.4264
8.816228  8.820256  54807460.3775
8.820256  8.829131  54996497.9666
8.829131  8.836074  55186391.0412
8.836074  8.837702  55365887.2439
8.837702  8.837990  55539414.1467
8.837990  8.846833  55721044.6379
8.846833  8.855661  55911284.0673
8.855661  8.856815  56096979.5922
8.856815  8.859247  56275815.2360
8.859247  8.864473  56462289.7026
8.864473  8.873271  56659192.8819
8.873271  8.879860  56805673.0582
8.879860  8.881477  56605077.6495
8.881477  8.882052  55035930.0825
8.882052  8.890819  50073953.5752
8.890819  8.900172  40378189.7653
8.900172  8.901696  28192826.2258
8.901696  8.919587  18269692.5989
8.919587  8.921937  13018534.1412
8.921937  8.942818  11211115.3133
8.942818  8.944563  10810890.7111
8.944563  8.963990  10761370.9000
8.963990  8.965479  10767578.5327
8.965479  8.982464  10780084.3099
8.982464  8.984639  10794000.1076
8.984639  9.004113  10809251.5405
9.004113  9.005788  10825793.6917
9.005788  9.025203  10843403.1888
9.025203  9.026774  10861904.1416
9.026774  9.044665  10881390.9606
9.044665  9.046899  10902279.8917
9.046899  9.065674  10924870.4854
9.065674  9.070700  10948770.8670
9.070700  9.085218  10973160.5503
9.085218  9.090302  10997611.9395
9.090302  9.104052  11022493.1333
9.104052  9.106274  11049151.6192
9.106274  9.126027  11078898.2082
9.126027  9.131029  11111009.8208
9.131029  9.145733  11143340.2716
9.145733  9.150142  11174677.9012
9.150142  9.163229  11205477.2329
9.163229  9.165241  11237849.3759
9.165241  9.183843  11274126.0199
9.183843  9.188531  11314026.8461
9.188531  9.204235  11355163.2113
9.204235  9.208586  11395746.2517
9.208586  9.222534  11435482.9966
9.222534  9.224605  11476033.4880
9.224605  9.242275  11519730.8746
9.242275  9.246172  11566245.5872
9.246172  9.260993  11613385.1213
9.260993  9.264762  11660647.7412
9.264762  9.278803  11709904.5772
9.278803  9.284294  11763627.8566
9.284294  9.302941  11820489.6807
9.302941  9.303430  11875340.3913
9.303430  9.318425  11927014.7151
9.318425  9.321671  11978602.3148
9.321671  9.334897  12032446.8360
9.334897  9.339667  12090974.0015
9.339667  9.357233  12153426.2080
9.357233  9.357744  12214826.5802
9.357744  9.373496  12274713.3622
9.373496  9.376602  12336207.9226
9.376602  9.390922  12400436.1864
9.390922  9.395435  12468704.5569
9.395435  9.412268  12539489.4332
9.412268  9.412699  12608533.0667
9.412699  9.429985  12676270.5914
9.429985  9.430381  12744308.0636
9.430381  9.446958  12813258.1518
9.446958  9.448052  12884842.3263
9.448052  9.465710  12959514.6973
9.465710  9.466187  13035831.4046
9.466187  9.484114  13113041.8422
9.484114  9.484509  13189287.9186
9.484509  9.500191  13263073.4753
9.500191  9.501214  13337102.8377
9.501214  9.517349  13412846.7970
9.517349  9.517791  13490208.7222
9.517791  9.535078  13570239.9417
9.535078  9.535462  13651580.4087
9.535462  9.551969  13733146.2184
9.551969  9.553063  13816587.8569
9.553063  9.569849  13901538.9622
9.569849  9.570314  13985887.3435
9.570314  9.586682  14069147.5126
9.586682  9.587043  14150872.6333
9.587043  9.602026  14230567.6640
9.602026  9.603026  14312032.9463
9.603026  9.619045  14396901.9084
9.619045  9.619522  14483651.3502
9.619522  9.636646  14573315.2922
9.636646  9.637041  14663190.6029
9.637041  9.652804  14750691.8360
9.652804  9.653839  14838455.4747
9.653839  9.669207  14925616.0350
9.669207  9.669649  15011385.4691
9.669649  9.685214  15097323.5341
9.685214  9.685551  15182816.4678
9.685551  9.700395  15267265.4279
9.700395  9.701442  15354178.3712
9.701442  9.716960  15443758.8800
9.716960  9.717426  15533114.7952
9.717426  9.733316  15623231.6702
9.733316  9.733642  15712293.8946
9.733642  9.748241  15798455.2840
9.748241  9.749428  15896341.2141
9.749428  9.773520  16027597.2377
9.773520  9.774171  16168746.8835
9.774171  9.798926  16312665.1673
9.798926  9.799566  16455869.2880
9.799566  9.822251  16592766.7098
9.822251  9.823495  16731855.7006
9.823495  9.847750  16877464.5103
9.847750  9.848390  17021084.7831
9.848390  9.870574  17157226.4760
9.870574  9.871784  17295586.0509
9.871784  9.895527  17440853.1251
9.895527  9.896143  17582146.8937
9.896143  9.915512  17706872.0012
9.915512  9.917886  17836962.0130
9.917886  9.938825  17977489.8145
9.938825  9.942943  18126542.4835
9.942943  9.962068  18268526.8943
9.962068  9.964231  18402243.8847
9.964231  9.984903  18543769.0431
9.984903  9.988800  18694592.6563
9.988800  10.007611  18837807.9079
10.007611  10.009577  18972375.3941
10.009577  10.029900  19115506.5813
10.029900  10.033599  19269029.2065
10.033599  10.052107  19414756.9526
10.052107  10.053899  19550705.5523
10.053899  10.073896  18916322.5639
10.073896  10.077374  11108143.4941
10.077374  10.095556  10329295.1607
10.095556  10.097185  10359293.1139
10.097185  10.116845  10393115.0514
10.116845  10.120125  10430271.9305
10.120125  10.137994  10465887.4952
10.137994  10.139459  10500074.3816
10.139459  10.163970  10545260.6415
10.163970  10.164319  10590528.6076
10.164319  10.187911  10635404.4652
10.187911  10.189726  10683929.2503
10.189726  10.214946  10736549.7135
10.214946  10.215295  10787626.6157
10.215295  10.238177  10835226.8088
10.238177  10.239945  10886311.1169
10.239945  10.264433  10941485.2463
10.264433  10.264782  10994666.7378
10.264782  10.286989  11043836.8408
10.286989  10.288711  11096433.9811
10.288711  10.312501  11153087.5360
10.312501  10.312849  11207413.5419
10.312849  10.334394  11257301.8869
10.334394  10.336081  11310578.0810
10.336081  10.359161  11367829.9379
10.359161  10.359521  11422547.1737
10.359521  10.380402  11472581.2124
10.380402  10.382054  11525981.4302
10.382054  10.404425  11583282.0134
10.404425  10.404762  11637890.6622
10.404762  10.425015  11687785.5133
10.425015  10.426609  11741055.5667
10.426609  10.448328  11798321.3093
10.448328  10.448677  11852968.2976
10.448677  10.468267  11902722.3564
10.468267  10.469825  11955883.3920
10.469825  10.490869  12013184.2056
10.490869  10.491207  12067882.5401
10.491207  10.510180  12117718.7263
10.510180  10.511716  12171126.3478
10.511716  10.532097  12228792.2080
10.532097  10.532446  12283393.3037
10.532446  10.550826  9678591.3925
10.550826  10.552303  9693903.7161
10.552303  10.572068  9711428.3713
10.572068  10.572405  9728308.2162
10.572405  10.590204  9743761.3772
10.590204  10.591646  9760369.9310
10.591646  10.610794  9778369.7929
10.610794  10.611143  9795590.4248
10.611143  10.628383  9811258.7791
10.628383  10.629779  9827985.3893
10.629779  10.648322  9846005.3187
10.648322  10.648660  9863168.8053
10.648660  10.665330  9878700.6240
10.665330  10.666633  9895176.6972
10.666633  10.695227  9922701.4832
10.695227  10.696064  9949916.0033
10.696064  10.721482  9974281.9166
10.721482  10.723216  9999570.0234
10.723216  10.750332  10026562.9000
10.750332  10.751146  10052858.1380
10.751146  10.775203  10076459.2679
10.775203  10.776855  10101111.0735
10.776855  10.802541  9236603.7811
10.802541  10.803332  9242144.0662
10.803332  10.826121  9247356.4088
10.826121  10.829250  9253451.5288
10.829250  10.852796  9260222.5243
10.852796  10.853494  9266930.8550
10.853494  10.874352  9273452.3370
10.874352  10.877318  9281419.8482
10.877318  10.899630  9290962.1336
10.899630  10.900282  9300841.9542
10.900282  10.920023  9310802.1719
10.920023  10.922838  9323395.1338
10.922838  10.944615  9339413.2964
10.944615  10.945208  9028218.0336
10.945208  10.964438  9039018.2693
10.964438  10.965950  9053068.4730
10.965950  10.986517  9071633.4326
10.986517  10.987110  9093508.9938
10.987110  11.005246  9116740.8165
11.005246  11.006677  9145479.9572
11.006677  11.026081  9181843.8462
11.026081  11.026651  9223111.7351
11.026651  11.043740  9265550.6995
11.043740  11.045101  9316651.7534
11.045101  11.063411  9379693.0649
11.063411  11.063958  9449484.9373
11.063958  11.080058  9519609.5705
11.080058  11.081291  9602033.2164
11.081291  11.103859  9732674.3641
11.103859  11.104650  9882929.5807
11.104650  11.124275  10034331.6526
11.124275  11.125729  10212409.7741
11.125729  11.146611  10427561.9088
11.146611  11.147355  10664023.9817
11.147355  11.165491  10894808.5444
11.165491  11.166864  11158465.2532
11.166864  11.186186  11467411.4345
11.186186  11.186872  11795470.7860
11.186872  11.203624  12105330.6970
11.203624  11.204927  12449581.7669
11.204927  11.222772  12839987.7080
11.222772  11.223412  13240641.9578
11.223412  11.238884  13607704.3678
11.238884  11.240093  13666908.1900
11.240093  11.256577  14092395.4667
11.256577  11.257182  14516263.3468
11.257182  11.271421  14892697.4001
11.271421  11.272550  14655324.4882
11.272550  11.287719  15060741.1261
11.287719  11.288289  15454904.3587
11.288289  11.301365  15797449.7070
11.301365  11.302423  14920689.2165
11.302423  11.316371  15259171.1457
11.316371  11.316918  15585003.2386
11.316918  11.328923  15866625.4097
11.328923  11.329912  13886994.2739
11.329912  11.342732  14130380.7787
11.342732  11.343220  14367163.0630
11.343220  11.354248  11870945.0879
11.354248  11.355167  12016271.0347
11.355167  11.366928  12176765.1176
11.366928  11.367405  10393653.9284
11.367405  11.377514  10491054.8757
11.377514  11.378363  9705140.3882
11.378363  11.389170  9803416.4937
11.389170  11.389647  9909422.8478
11.389647  11.398931  9610080.8352
11.398931  11.399710  9711917.6601
11.399710  11.409645  9653369.5049
11.409645  11.410052  9772219.6527
11.410052  11.418555  9881913.5749
